Participant,Trailer,Type,NAcc_ISC,AIns_ISC,MPFC_ISC,NAcc_LH_ISC,AIns_LH_ISC,MPFC_LH_ISC,NAcc_DH_ISC,AIns_DH_ISC,MPFC_DH_ISC,NAcc_LC_ISC,AIns_LC_ISC,MPFC_LC_ISC,NAcc_DC_ISC,AIns_DC_ISC,MPFC_DC_ISC,NAcc_MPFC,AIns_MPFC,NAcc_AIns,NAcc_MPFC_ISFC,AIns_MPFC_ISFC,NAcc_AIns_ISFC,AIns_NAcc_ISFC,MPFC_NAcc_ISFC,MPFC_AIns_ISFC
sub-33,uc2,Comedy,0.29520771956971176,-0.26026405274482944,0.3791109546308281,0.22215932777386083,-0.40568238828055836,0.06814845234880958,0.18608434220471937,-0.02451348792264417,0.45039556599701724,0.24507158830822123,-0.08837049345103253,0.4560620167606154,0.17478745550499306,-0.33502138352651206,0.011342754182355292,0.25326078842921584,0.19216327117290835,0.05311722492557573,0.1136387020927845,-0.2167598029572814,-0.061101332163525875,-0.484399994253217,-0.10068411143078101,0.4548445370859081
sub-33,rh5,Horror,0.11046031567054013,0.0641061965817557,0.14220905938684422,0.04006887879183633,-0.1906722253201013,-0.23345858494146096,-0.033720056645235516,0.23654460938732302,0.3422991965503206,-0.03518154313926563,0.21040572457424564,0.31048209517012776,0.04581499154972841,-0.14099956083395812,-0.1499324520832815,0.3288328051019041,0.4989339537589367,0.1272065323863253,-0.09634803049397384,0.04377857666796482,-0.19085683125355313,0.1984613664343964,0.8278015492726224,-0.0962471378877144
sub-33,rh8,Horror,-0.08645616911815301,0.02606171649196547,-0.0030519632167238285,0.18812825556052148,-0.17492558918411402,-0.2260268949301333,-0.2534465801019362,0.315363250624462,-0.011233393124024776,-0.19467268211138844,0.18815224278032597,0.09113478019489768,0.13058574838374917,-0.09274995250172943,-0.31678936605739083,0.1085040709832899,0.37663998761188766,-0.06604691951789246,-0.14743799728591075,-0.16418370206033747,0.04490848223981722,0.0008739182164520043,0.20426632769657518,-0.0850167179595296
sub-33,rc10,Comedy,-0.2730395742497077,0.010519115791884295,0.37624947707574136,-0.1750615969667923,-0.31218927103411653,0.04083325090537067,-0.17906067559519115,0.04123850939614504,0.5418258564381594,-0.2193653115334578,-0.006318334303763835,0.3907869745642864,-0.11538872263456423,-0.26799699155341544,0.11454206136871582,0.15432541900774777,0.3513400536640894,-0.23535325906629614,0.049381148689943,-0.18946881420659675,-0.09988947317151717,-0.022577693796517122,-0.5942553224877979,0.23363479428760808
sub-33,uh3,Horror,0.31239524991819223,-0.28516360043719857,0.11448991955999237,0.00023555330809989442,-0.26379192277069313,-0.17428631092343536,0.38442809206918443,-0.055676186354823055,0.353942942596493,0.38483133585238705,-0.14755348606217045,0.2460042181796688,-0.01741199508685449,-0.15714813011892734,-0.13823674761168117,0.042649417154530786,0.5456335078923434,-0.1480168652865128,0.4391681294267348,-0.5245475809713784,0.08087129225128478,-0.21793428001272377,-0.27964657528937276,0.1676950736208169
sub-33,rc7,Comedy,0.32248308367979694,-0.23742572060589479,0.23228060879854587,0.10998218799698369,-0.48912509804378695,0.37138356408866546,0.35692254909000837,0.03382821907376431,0.04336587018404931,0.39875439107987,-0.022488338462622093,0.1299749579678052,0.05915724442506565,-0.3925875195982363,0.014332246959517068,0.24931148764171282,1.0155219531011477,0.2317729754482548,0.12408373749929828,0.07834898709677766,-0.019774914684784414,0.022172829067045798,-0.09842880701546385,-0.10988916631322704
sub-33,uh4,Horror,0.06730880469109489,0.12028006448194953,-0.18745884057230028,0.24711646405518467,-0.11284862028188843,-0.21246506420934372,-0.04418177040597848,0.1939820574269448,-0.05888812705727187,0.05448592831663251,0.17298173998832964,-0.06129700118109453,0.18199699196104369,-0.08237137738221066,-0.19836148613760904,0.5386508078388366,0.7951978961357355,0.25798255627115085,-0.1261457414124136,-0.008410837601215302,-0.29328730420955906,0.039521946292185764,-0.26414886954834504,0.03113240497694551
sub-34,rh6,Horror,-0.06162180262021643,0.059559482282639666,0.21735446752741672,0.05186251663335452,0.05470663066215198,0.3852551097314599,-0.05890146856207587,0.04806762186084228,0.051614437687768355,0.021101769825164016,0.07996141551101303,0.0164545781058142,-0.03189926175428362,-0.005585059487643636,0.3789489447491582,0.5523558187994578,1.2026053515358872,0.5617838829501592,0.12267840688284973,0.08843734087999702,-0.032836660921971024,-0.2658720146236679,-0.061960930068186267,0.0937386810186685
sub-34,uh1,Horror,-0.46847463844249176,-0.510809584979095,-0.2829106554868695,-0.12749213445373792,-0.1604523378115737,0.07166114875394025,-0.5211985561353932,-0.5432691393241761,-0.32020495475220184,-0.5197313738845618,-0.48287415578282217,-0.3291764616815527,-0.09888420609119337,-0.1811396987803594,0.12992864151740569,-0.49035667140363876,0.6677533981916584,-0.29854816112626653,-0.06377723826148357,-0.5184651486489026,0.2510381213022589,-0.27652332470746793,-0.023499150177580547,-0.2156355460771019
sub-34,rc2,Comedy,0.040696568938982665,0.2153415305997805,0.12425942508817758,0.07085086867874005,0.029115156729165634,0.0800792417775644,-0.07614610983893476,0.42146600405280277,0.10918586485650987,-0.07209916769137512,0.4116073440622707,0.02998418777199214,0.07089368003698122,0.04835172129299373,0.1582939954402698,0.22665893507346824,0.20173870489212714,0.25194162848539553,0.06996429620391693,-0.14070021705427932,0.47199638996136906,0.22770635037656306,0.12717047188478314,0.12667065861899338
sub-34,rh2,Horror,-0.43027847652972084,0.3399246549399243,0.6274057520006376,-0.40870498938835026,0.750329083718498,0.6892090373066883,-0.025013454250832446,-0.026001632990920988,0.29770438132176075,-0.046518191006619324,0.05755909149649008,0.433312117184285,-0.3844772264745259,0.6321197466094354,0.7676948223506228,-0.30926878822657233,0.9903272584316104,-0.01268200179222964,-0.43432190731721537,0.09613496362144487,-0.34346733224772924,0.4971892608358011,0.8349789410166089,0.5211742610673398
sub-34,rh1,Horror,0.12620682108860712,0.2418686172219927,0.279409235473239,-0.23888004146192676,0.15209334045834833,-0.06265014883633084,0.10271863780896204,0.17245504299521164,0.16541995733132514,0.07905667385176504,0.18824101619477315,0.2463507426513882,-0.19645462365893918,0.09465887882610341,-0.2066491866437621,0.1939833423851556,1.0016973537507132,-0.11058016625827219,0.015926500827173687,0.4596664300972205,0.07285594650307994,-0.23684423869813134,-0.3468199405484119,0.16678892648355204
sub-34,rc9,Comedy,0.4411006818661002,-0.11969998801254687,0.231574986825159,-0.5831626135087403,0.14282130066222026,0.4304324893581053,0.8076247952004968,-0.16257588365714912,-0.014602948324281446,0.7889614685326244,-0.18192116443612324,0.07183271258490916,-0.6221209271922847,0.16914521059387963,0.39536771267848525,-0.36492626055645294,1.084354239721535,-0.7786805229741861,-0.0877383012423591,0.35350131550152014,0.3011623892744732,-0.25268804649426824,0.08023898398040241,0.08676028181525651
sub-34,uc4,Comedy,0.5206448274698661,-0.09713106790573764,0.010561577730711612,0.884573507407441,0.10045127913937917,-0.11959675705450278,-0.18532127806059362,-0.26433654688664454,0.11180828886903499,-0.12203743097361958,-0.25410521447309875,0.11215913499608762,0.8344421607040454,0.13116291644474423,-0.14611039486613586,-0.25928304971934757,0.9565873615734274,-0.673995144423486,0.30457519210068584,-0.22814570510368906,0.17853353636797098,-0.30640684721740474,0.022892019989626523,0.11223275419417243
