Participant,Trailer,Type,Onset,Offset,Duration,W_score,A_score,F_score,NAcc_onset,AIns_onset,MPFC_onset,NAcc_middle,AIns_middle,MPFC_middle,NAcc_offset,AIns_offset,MPFC_offset,Pos_arousal,Neg_arousal,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,NAcc_onset_z,AIns_onset_z,MPFC_onset_z,NAcc_middle_z,AIns_middle_z,MPFC_middle_z,NAcc_offset_z,AIns_offset_z,MPFC_offset_z,NAcc_whole,AIns_whole,MPFC_whole,NAcc_whole_z,AIns_whole_z,MPFC_whole_z,NAcc_pos_peak,AIns_pos_peak,MPFC_pos_peak,NAcc_neg_peak,AIns_neg_peak,MPFC_neg_peak,NAcc_slope_peak,AIns_slope_peak,MPFC_slope_peak,NAcc_slope_peak_avg,AIns_slope_peak_avg,MPFC_slope_peak_avg,NAcc_narrow_slope_peak,AIns_narrow_slope_peak,MPFC_narrow_slope_peak,NAcc_narrow_slope_peak_avg,AIns_narrow_slope_peak_avg,MPFC_narrow_slope_peak_avg,NAcc_delta_peak,AIns_delta_peak,MPFC_delta_peak,NAcc_delta_peak_avg,AIns_delta_peak_avg,MPFC_delta_peak_avg,NAcc_narrow_delta_peak,AIns_narrow_delta_peak,MPFC_narrow_delta_peak,NAcc_narrow_delta_peak_avg,AIns_narrow_delta_peak_avg,MPFC_narrow_delta_peak_avg,NAcc_ISC,AIns_ISC,MPFC_ISC
sub-16,uc4,Comedy,288.0,318.0,30,4,2,4,0.16091643738204878,-0.0986448234362475,-0.06495483178525023,-0.10483408273091419,-0.0020583126549210858,-0.2169548566633801,0.03505616326527462,0.18571354396386047,0.4757272210176426,1.7846028287089055,-0.3703892663358105,0.3703892663358108,-0.3703892663358106,1.375,0.34149894978130707,0.11714828455294687,0.17206014118230292,0.7252063520761324,0.7617036224680385,0.5051748908002371,0.5363058371711327,0.6086959553176875,0.7370766772783779,0.030379505972136393,0.028336802624230627,0.06460584418967076,0.5343370463428574,0.4958492874462244,0.47143723642030605,0.3986886875924433,0.5035988256691208,0.8100569090229285,-0.7227472213338056,-0.6742956742084201,-0.7712866278591541,-0.0806969509423951,-0.329493182807672,0.6118022448970021,0.3353284156202885,0.027226190304380032,0.16923110268305286,0.046521217160232,0.30049072488240985,0.12941794073528118,0.4566503306273788,0.2069507169784018,0.021707388611736433,-0.01211037187220779,0.052844320980650006,-0.038361263562852514,0.005729308618569337,0.014081596767526015,-0.009841823704789036,0.0013682409206605536,0.0077011757176223185,0.0023265507545117805,0.012014625520207031,0.004976590376030172,-0.000335343752101211,0.3107971321443341,0.05565802409948003,-0.13126595355367202
sub-16,rh9,Horror,332.0,362.0,30,3,3,2,0.34536725745078006,0.1311356241541473,0.12120203892889374,-0.17195564138280667,-0.14947872824758818,0.19567363726309378,0.03384587279528071,-0.23956717953984658,-0.08712987337738168,1.8687822074215896,0.2525381361380527,0.4545686450484949,0.2525381361380526,0.375,0.20891612392143588,0.2605272425769942,0.1133599415093232,0.1242771202173705,0.12676997722313718,0.39358221592954373,0.3032767847929352,0.050737213877977874,0.10486913538123428,0.0690858296210847,-0.08597009454442915,0.07658193427153527,0.21215667631058052,0.14601147789270305,0.20393709760670037,0.4913856007064119,0.3843317112686298,0.3806804398928177,-0.4507054900934891,-0.4298715845732557,-0.4450575417339282,0.3956189586935967,0.3944784754383411,-0.13522874015309858,0.402835123228963,0.3944784754383411,0.16802723347358872,0.3956189586935967,-0.01567818203916993,0.0305290544633931,0.168196205933603,0.363330877555385,0.1298155608340573,0.008238689602336566,-0.11145629335208529,-0.006193057776833642,0.010204595862408366,-0.11145629335208529,0.009609227939790839,0.008238689602336566,-0.0004252822988549611,0.0008634170449462903,0.0034158913607907626,0.010659468769704795,0.0034408211954177577,-0.1224859862340457,-0.1858229583437954,0.197679224760433
sub-16,uh2,Horror,376.0,406.0,30,2,1,2,-0.37429884611083286,-0.1247642537844997,-0.4375066173334729,-0.22748251784139378,-0.13579629822665745,-0.1074477127576636,0.03428310969084916,0.3724757816870309,0.2423939801513999,0.8923014143544528,-0.1851946331679052,-0.5219121480186419,-0.1851946331679053,-0.625,0.003557974581733092,-0.10436728953931626,-0.20208613238775247,-0.4080066556005221,-0.31882441677650464,-0.40728749744142584,0.05453850831868416,0.416570882024949,0.23533754471041252,-0.18916608475379254,0.03730507655862457,-0.10085344997991225,-0.11663672423336825,-0.002206941430290669,-0.1246786950395886,0.3150208844031882,0.7903147154649548,0.6603435892003446,-0.5688353033129221,-0.6817693706565437,-1.2035069844240085,0.5843219925570845,0.5914591184145295,0.0,0.5843219925570845,0.3715915866103066,0.0,0.5843219925570845,0.5914591184145295,1.1025846966488633,0.13087695721157502,0.2785314917818341,0.5976064668206917,0.01854867475418626,0.010829027299788194,0.0,0.01854867475418626,0.0065015125949196995,0.0,0.01854867475418626,0.010829027299788194,0.016697136379926984,0.0037421376524949274,0.004724107563382083,0.010367295071782575,0.11072846680800909,-0.00282940271249978,-0.021926902068901407
sub-16,rc6,Comedy,420.0,450.0,30,2,2,3,-0.11518270548225149,-0.19124414307263682,-0.061836766293134574,0.10722098336025128,0.11828013871314295,0.39797942187501434,-0.02762832105203402,-0.18015300070244686,-0.0913920410559819,1.2458548049477265,0.1683587574253685,-0.1683587574253682,0.1683587574253684,-0.625,0.5436794488973019,0.38810173881790366,0.5406796954229056,-0.05157674500018282,-0.05440531912580623,0.39432876967314834,-0.404186840437331,-0.5408739130134779,-0.3896944881661298,-0.011863347724678085,-0.08437233502064691,0.0815835381752993,0.029305287819929433,-0.06905916444046019,0.18177132564330797,0.4093031622459674,0.352524149595184,0.7191281408165711,-0.4666354966884931,-0.8106172890778223,-0.5336204441778437,0.0,0.0,0.6892047699002961,0.0,0.0,0.6892047699002961,0.24046586963668182,0.2929263775819025,0.6892047699002961,0.04581881787614564,0.3384011403021132,0.2188354694259982,0.0,0.0,0.009583893756649588,0.0,0.0,0.009583893756649588,0.005875006396656564,0.008652870108620965,0.009583893756649588,8.064025914752103e-05,0.01043154111988666,0.003036933701185606,0.7570568434580516,0.49862403250075493,0.826667539670853
sub-16,rh3,Horror,468.0,498.0,30,3,3,3,-0.08248462524918607,-0.03592578854692202,-0.15071589238095595,-0.20588264744459667,-0.11675961454377419,-0.1420047807783255,0.32921256304362323,-0.24682393038856842,-0.008413577580244502,1.8687822074215896,0.2525381361380527,0.4545686450484949,0.2525381361380526,0.375,0.016806285634774647,0.0591007869750102,0.02976065373659571,-0.7169201628332841,-0.8029616556370348,-0.7955400114912837,-0.19519281053421428,-0.7143583622047978,-0.38763407124667104,0.013615096783280154,-0.13316977782642156,-0.10037808357984197,-0.29843556257757453,-0.48607307695560753,-0.384471143000453,0.4990650075884197,0.1998996095864377,0.5362639606396665,-0.5974247309748099,-0.5755264761148888,-0.4435944073859041,0.0,0.0,0.0,0.0,0.0,0.0,0.12907219308180778,0.21558576119306141,0.5902142141223717,0.11892197082925322,0.2769177044943688,0.5902142141223717,0.0,0.0,0.0,0.0,0.0,0.0,0.0025862801662955696,0.01078470146285308,0.01100603914196196,0.002428377724459345,0.023840864423141837,0.01100603914196196,-0.039949982848161446,0.6675947167071139,0.5614032933866886
sub-16,rc11,Comedy,512.0,542.0,30,1,1,2,-0.009228237334658074,0.0025814142921754754,0.3303604011365882,0.01637229758805266,0.00919883588576222,0.059445403042906,0.15478815549963404,-0.22156340462028692,0.11440105310158588,0.6229274024738632,0.0841793787126842,-0.7912861598992315,0.0841793787126842,-1.625,0.3332206010188431,0.32953063411657263,0.6136314946485902,0.0791093012000316,0.009995985748444191,0.2288990631480413,0.24465401131760878,-0.13493559270582045,0.29546229950360436,0.053977405251009546,-0.06992771814744975,0.1680689524270267,0.21899463784549444,0.06819700905306547,0.37933095243341197,0.427706536081982,0.3083521534161521,1.1006106432301617,-0.3069289886614261,-0.6791507471659977,-0.407905627263053,0.0,0.0,0.6966022247492756,0.0,0.0,0.6966022247492756,0.31993633009674494,0.567806149882259,0.6966022247492756,0.2014114381250581,0.567806149882259,0.22726781651997713,0.0,0.0,0.0063292339487544,0.0,0.0,0.0063292339487544,0.011928199883335306,0.018414210622228012,0.0063292339487544,0.005491223360560158,0.018414210622228012,0.0017548664130605139,0.3890899273804743,0.5463300392975571,0.3915632564678867
sub-16,uc1,Comedy,560.0,590.0,30,2,1,3,-0.042943273282461045,0.0817787510203682,-0.21685341193787502,-0.07790536688828863,-0.25579496229146176,-0.22354163113757547,-0.18815164948336371,-0.1721129932303423,0.31020474873309273,0.8923014143544528,-0.1851946331679052,-0.5219121480186419,-0.1851946331679053,-0.625,0.5902294655649672,0.8035322192537219,0.40207755691182057,0.056374014642596684,-0.17402866560120792,-0.20897180796599618,0.33606031542771564,0.3092647783024915,0.7569522738538081,-0.10300009655137113,-0.11537640150047862,-0.043396764780785906,0.3275545985450932,0.3129227773183351,0.3166860075998775,0.2407648504961059,0.4371339445569869,0.7197592453152184,-0.5727376657245217,-0.497886481957822,-0.705952297476297,-0.0681807199691663,-0.320400718159986,0.20911458093518598,-0.0681807199691663,0.1957970195490828,0.20911458093518598,0.2332373008748306,0.2655806275360706,0.20911458093518598,0.20166236377671198,0.40122253657954376,0.2399989899054748,0.014441538021579778,0.03164654729855522,0.004658628495917339,0.014441538021579778,0.05770069563899557,0.004658628495917339,0.012537903106168001,0.01211826964331411,0.004658628495917339,0.00936236096922944,0.012199866424725559,0.004211078189435589,-0.1539706670769371,-0.44308377849878183,-0.32963165932865335
sub-16,rh11,Horror,608.0,638.0,30,4,3,4,0.266187253521149,-0.13607342104118492,0.042609559354008564,0.1049905798570943,0.04800640317367749,-0.12757549830366716,-0.28921952595617323,-0.02024945279229018,-0.32594123225875926,2.138156219302179,-0.0168358757425367,0.7239426569290843,-0.0168358757425368,1.375,-0.11458746243369347,-0.3119851531172688,-0.11634284653899803,0.07054403030100842,0.11563237683003225,-0.09279119641773638,-0.5825761941223152,-0.4257619115735614,-0.6454442435348774,0.02731943580735672,-0.03610549021993255,-0.13696905706947263,-0.2088732087516667,-0.20737156262026601,-0.2848594288305373,0.5867294719633438,0.2798858523705152,0.3551513702869455,-0.5177979172829966,-0.4378563501645036,-0.553451629421241,0.0,0.0,0.0,0.0,0.0,0.0,0.3622498125980004,0.3984551340569487,0.2432699112296659,0.3622498125980004,0.27197325560495295,0.3129241498457526,0.0,0.0,0.0,0.0,0.0,0.0,0.006174051754820186,0.014236344233986878,0.0068497528542017265,0.006174051754820186,0.011115492191273849,0.013321587111266766,-0.029392331106362298,0.13806727413967382,0.4356466995332459
sub-16,rc12,Comedy,656.0,686.0,30,1,1,2,-0.4954652256663474,-0.1149226141247092,-0.24381833823774035,0.06876950369933331,-0.18989919843475112,0.3320125425923273,0.13567330740529582,-0.10707884055594541,0.025092235700795773,0.6229274024738632,0.0841793787126842,-0.7912861598992315,0.0841793787126842,-1.625,-0.5546908546687589,-0.2695303952311177,-0.37193099526822726,0.407450569288632,-0.010493642186694635,0.4130283083271049,0.027630261379484,-0.040098518234611594,0.02937051896088101,-0.09700747152057279,-0.13730021770513526,0.037762146685127576,-0.039870008000214265,-0.10670751855080797,0.023489277339919547,0.6938954176683472,0.1870529857520134,1.2807678372013402,-0.7081352902310523,-0.4247430334468389,-0.5861034803084632,0.0,0.0,0.7770927025080344,0.0,0.0,0.6291005908325369,0.4542147506454942,0.0415583693356398,0.7770927025080344,0.4188659993446926,0.19964041984707745,0.2532159129176428,0.0,0.0,0.009717796642917343,0.0,0.0,0.006737101635059714,0.012108900399438441,0.009560344403001816,0.009717796642917343,0.009513267308359519,0.014342234761485054,0.002366862316731649,0.061256137901507406,-0.2679620303858001,-0.11616595473553021
sub-17,rh6,Horror,12.0,42.0,30,2,2,3,-0.045858244906707514,0.006863851081730982,-0.10661456754986369,0.022886792320807082,-0.1082475234240072,-0.16402247882103999,-0.2210805393259682,-0.28287090229160805,-0.22163780991927112,1.2770640754020952,-0.0539604538902293,-0.1371494869709999,-0.0539604538902293,-0.125,-0.6236007128058789,-0.5105290434610776,-0.38503961695755384,0.2182045489454477,0.10150323508883723,0.05179768611141422,0.24284486913518788,0.10031914970817193,0.2985954154647069,-0.08135066397062289,-0.12808485821129476,-0.1640916187633916,-0.054183764908414436,-0.10290221955468946,-0.011548838460477584,0.3095364062590274,0.3090621413989622,1.017103852915771,-0.448963783333508,-0.4415851522657699,-0.6950953922627842,0.14484335916121913,0.0251489116399468,-0.5040773409415497,0.14484335916121913,0.0251489116399468,-0.5040773409415497,0.31378850707884154,0.40789991994853414,1.0255498686854412,0.22931593312003035,0.1273087119766468,1.0255498686854412,0.005738103839495056,-0.0025514284698543227,0.010461193832775653,0.005738103839495056,-0.0025514284698543227,0.010461193832775653,0.013522773137207256,0.01628673681317997,0.019058061427590287,0.009630438488351156,0.0002557594254910308,0.019058061427590287,0.27765213362475993,0.3157497417727035,0.15001670666677333
sub-17,uh1,Horror,60.0,90.0,30,2,2,2,0.3651602082936794,0.22313117744040226,0.21825505842172532,-0.10159646964510236,0.04342080338661326,0.17704599050430755,0.018021616115575685,0.10934899314701622,0.29258353169941553,1.2770640754020952,-0.0539604538902293,-0.1371494869709999,-0.0539604538902293,-0.125,0.7657531737557697,0.6761496973422025,0.8213168880274875,-0.38640628408813643,-0.008012772258402334,-0.08407142281428978,0.1448067951838295,0.14988824016427882,0.14123277281058605,0.09386178492138426,0.12530032465801058,0.2292948602084828,0.1747178949504876,0.272675055082693,0.2928260793412613,0.6340097968854784,0.4322815291104265,0.595647966039127,-0.3472761711605158,-0.3034030534493123,-0.4449652827466602,0.14725681304765853,0.5182281914892014,0.37417101366585037,0.09196124828036581,0.5182281914892014,0.1447353310262608,0.8899948547223191,0.06776548381840042,0.37417101366585037,0.38459359221215367,0.325169143657523,0.2173236863050573,0.0023226267759748455,0.024123256534017725,0.007036344742736111,0.0024396748831578834,0.024123256534017725,0.002986289063259505,0.01453279131633342,0.0020070758772414094,0.007036344742736111,0.006416475741661283,0.00863491211838387,0.003915830396668567,-0.03491089062732207,-0.1110645349425413,-0.055894454862996316
sub-17,rc2,Comedy,108.0,138.0,30,3,3,3,0.24509234945266734,0.0867752120022431,0.03463122813825658,-0.20308619466416483,0.03723592399756534,-0.2816091021997048,-0.1041331949670865,0.11049263314293759,-0.20258128641097253,1.9155961131031431,-0.080940680835344,0.501382550730048,-0.0809406808353441,0.875,1.7502201245155604,1.446504985137574,1.1209604258710233,0.2183013879724247,0.42027272550450706,-0.12383874814427809,-0.18361974713774315,-0.1021316947947408,-0.2293175223017904,-0.020709013392861346,0.078167923047582,-0.14985305349080688,0.5949672551167472,0.58821533861578,0.25593471847498495,0.5397949513072231,0.6228075701144264,0.6380901257508487,-0.4811234221845628,-0.259843793586209,-1.1204691399773743,0.2172195250944946,0.0347141413311699,-0.5274220488872791,-0.00199536052599959,0.10441926471044487,-0.17495995919154197,0.2172195250944946,0.3086803455164246,0.7693546055782108,0.29316183486312136,0.4467812368589919,0.7693546055782108,0.004678422867426771,-0.008220861460742114,0.017737364026767507,0.004587102412288059,0.01390685324204281,0.017949493122746955,0.004678422867426771,0.0086614547397651,0.012057146389358425,0.005869618370601737,0.010214475773846368,0.012057146389358425,-0.3284059048445985,-0.39744910287202073,0.25665480586097855
sub-17,rh2,Horror,152.0,182.0,30,2,3,3,-0.21225688516832836,0.05186975665100244,0.04658188362098843,-0.20050079950988403,-0.3686505103645864,-0.270813770731714,-0.019390833195886782,0.014833409270117861,0.051849296909907285,1.582839980780062,0.2518154514877371,0.1686264184069668,0.2518154514877371,-0.125,-0.2940672788546319,0.16559418171403648,0.23923951774266644,0.5391416026477625,0.13389732132950322,0.45102792441679995,-0.34793768769006395,-0.3210779801131518,-0.19596695971774766,-0.14404950595803304,-0.10064911481448871,-0.057460863400272746,-0.03428778796564446,-0.007195492356537381,0.16476682748057295,0.2361534849515638,0.2800782559068876,0.4988553417531343,-0.523263080606855,-0.6815687857183688,-0.3972723147730004,0.061779186167699285,0.22846900284006338,0.6360445198926565,0.061779186167699285,0.22846900284006338,0.09194803115506411,0.2239750022480236,0.2134395236332048,0.6360445198926565,0.2239750022480236,0.3809319052780782,0.3865535137608083,-0.001826216918230962,-0.005042355160461998,0.026638130664074364,-0.001826216918230962,-0.005042355160461998,0.01212978111830467,0.009484297989248897,0.011725251813387735,0.026638130664074364,0.009484297989248897,0.015653180427735943,0.012932698861124194,0.13774636227396786,0.07663225058622752,0.29565648690636986
sub-17,rh1,Horror,196.0,226.0,30,2,1,2,-0.1147530760050425,0.020047517158331578,-0.24472361416019145,-0.02676614578292228,0.0574813254809594,0.1791594419556679,0.099140403233325,0.10119795529886208,0.7027463634834551,0.9712881700241288,-0.3597363592681958,-0.4429253923489663,-0.3597363592681958,-0.125,0.1343951269660465,0.3290379419493067,-0.09528234436682388,-0.10099798282500001,0.11318017103255615,0.34542090629034256,-0.21435610968720473,-0.21072997581428687,0.5684343980695964,-0.014126272851546579,0.05957559931271769,0.21239406375964387,-0.06031965518205275,0.07716271238919196,0.27285765333103834,0.3892210215528779,0.4868150630760272,1.0754866943629495,-0.2970785127878859,-0.3573188669105988,-0.4459285698960942,0.0,0.0,0.7967646700093236,0.0,0.0,0.6245827728926522,0.5127936779836374,0.2823154223965585,0.45240087577598076,0.2815227547189691,0.2823154223965585,0.48721476465854363,0.0,0.0,0.01409060741252764,0.0,0.0,0.009267620012122786,0.021295038114645424,0.00579923350384227,0.004444632611717932,0.009468041267099917,0.00579923350384227,0.0045065671975486965,-0.0028424655728974935,0.4980744746894989,-0.570309502496667
sub-17,rc9,Comedy,244.0,274.0,30,2,2,3,-0.23397008814760686,-0.11603161460196534,-0.11936415842836165,0.05031136569843018,0.18074695874242114,-0.30607448046159674,0.006737289721059418,0.01870112127605113,0.3539059170322435,1.2770640754020952,-0.0539604538902293,-0.1371494869709999,-0.0539604538902293,-0.125,-0.25184678590085285,-0.1341744494715028,-0.22281561757531074,-0.2868658492532254,0.11987906656881434,-0.6200243882029414,0.1701114397932828,0.1853275977829051,0.4059845011738049,-0.05897381090937243,0.027805488472168977,-0.023844240619238302,-0.12286706512026514,0.05701073829340554,-0.14561850153481576,0.5529773357338998,0.5353172317204553,0.8101158246218789,-0.3835241640088375,-0.3744855921654915,-0.5578361051938375,0.0,-0.040610718372852905,0.0,0.0,0.08164812530575505,0.0,0.747476399787232,0.35050963805517643,0.5932718888482854,0.4099930771588746,0.2879137310907907,0.6404429561557943,0.0,-0.002070427739192915,0.0,0.0,0.003174649368053368,0.0,0.015557270230701043,0.011306784125025652,0.007323297123904409,0.008434265553027355,0.007757918227327812,0.008583314675417345,-0.43763684157347865,-0.1675098272350041,-0.5729459821134254
sub-17,uc4,Comedy,288.0,318.0,30,1,3,3,-0.008957024905534173,0.021887002040859454,-0.03215133959640833,0.2358658467594652,-0.0229821161479964,-0.003742752131632976,-0.1540839670643239,0.022329231769756087,-0.08059007474872507,1.2500838484569807,0.5845715838108183,-0.1641297139161144,0.5845715838108183,-1.125,0.31433609849466404,0.4033277296639534,0.3203959338763915,0.7753526205603473,0.33652088483291814,0.19057847843370748,-0.23634612221037465,0.039949766029870604,-0.4747741583731636,0.02427495159653571,0.007078039220873041,-0.03882805549225545,0.2844475322815457,0.2599327935089141,0.012066751312311807,0.5465790444251155,0.2974523618118049,0.8016281047162497,-0.4721445547107,-0.4523691058371724,-0.7428388648784556,0.1993933170231298,0.0,0.9063850860723742,0.1993933170231298,0.0,0.8519178642241643,0.4015180299260913,0.4244842431448248,0.9063850860723742,0.27005731482878664,0.413171385112231,0.8519178642241643,0.003648023447968976,0.0,0.013062172305620698,0.003648023447968976,0.0,0.011505030040782103,0.012629410452529414,0.014270663058758688,0.013062172305620698,0.007434924204499784,0.014955880520927297,0.011505030040782103,0.05933206564527363,-0.17600705775307768,0.002525667512814168
sub-17,rh9,Horror,332.0,362.0,30,3,3,3,-0.0277510175757896,0.08971278215901994,-0.28905092485815864,-0.18782806830774681,-0.11887832379771064,-0.028467723384745115,0.04601075959530722,-0.3253906909968542,-0.1543371545522842,1.9155961131031431,-0.080940680835344,0.501382550730048,-0.0809406808353441,0.875,-0.2505393206995627,0.0477786812494186,-0.6989948157145013,-0.09965749590787024,-0.21397529444363808,-0.05524124618399286,0.24110804215619347,-0.5399391292953866,0.01685610499701886,-0.05652277542940974,-0.11818541087851497,-0.15728526759839598,-0.03636292481707981,-0.23537858082986868,-0.24579331896715842,0.3221853220018327,0.6958376706253462,0.4625814868541328,-0.6236513328765977,-0.5563305878721927,-0.7691674503553401,0.0,0.0,0.0,0.0,0.0,0.0,0.4124783140834278,0.548331542304117,0.4971019680970058,0.13591437213092633,0.548331542304117,0.7538613158813807,0.0,0.0,0.0,0.0,0.0,0.0,0.01280251724444112,0.00788016466270551,0.01074625730220281,0.0025273779091278628,0.00788016466270551,0.02316061310163691,0.4175058939659742,-0.06294234042501676,-0.3376449559782859
sub-17,uh2,Horror,376.0,406.0,30,3,3,3,0.004202899884586925,0.02056750037416503,0.23293710053157873,-0.3511777570597312,-0.24354036833208523,-0.08196487892719775,0.08096062692971188,0.049341608893513376,0.145380786287642,1.9155961131031431,-0.080940680835344,0.501382550730048,-0.0809406808353441,0.875,-0.2563076075576229,0.022054032316312068,0.17664155635518553,-0.6947881643866345,-0.48180862148421094,-0.23001581135710603,-0.1651492448826965,-0.25434983454261334,0.06323091608023539,-0.08867141008181081,-0.057877086354802244,0.09878433596400767,-0.37208167227565137,-0.23803480790350404,0.003285553692771629,0.3426710239058071,0.4021455693660827,0.7994348332710799,-0.6380640951509673,-0.5108248001727298,-0.3754603686493046,0.0,0.0,0.0,0.0,0.0,0.0,0.0320280228141529,0.05002616671572299,0.7930795109639848,0.18937526314672015,0.3066208531913874,0.6045589339265662,0.0,0.0,0.0,0.0,0.0,0.0,0.0009346580416719657,0.0017912889131857352,0.009920502309349084,0.007213532283031143,0.00789827711713504,0.008505496973723652,0.0609137031495472,0.21326206947073487,0.4411706864858627
sub-17,rc6,Comedy,420.0,450.0,30,2,2,3,0.0371459217638179,0.05962856990519712,-0.12235271616668666,0.16319836212787606,0.09013183393892707,0.2587017678769986,0.1088162099525454,0.31273733906482376,0.345341772691877,1.2770640754020952,-0.0539604538902293,-0.1371494869709999,-0.0539604538902293,-0.125,2.030402906339517,2.1986613216939954,1.8380976379948646,-0.3671365053015371,-0.5232186586205528,-0.18744578427670494,0.11423713877223399,0.4732745628203524,0.43749056979237044,0.10305349794807979,0.15416591430298265,0.160563608134063,0.5925011799367377,0.716239075297932,0.6960474745035101,0.8114340765045911,0.620516745621448,1.060224581053753,-0.4772233555038483,-0.4113756380122495,-0.7745462191429614,0.9918329710554994,0.38551201061190443,1.7146728696050408,0.378833384588478,0.26295663394680147,0.5558320865621341,0.9918329710554994,0.3591975129757331,1.7146728696050408,0.5126740891130316,0.16163769625955587,0.998159033620253,0.012223210729921663,0.009859068630811296,0.0161727326478399,-0.000929201512665768,0.013878512079373226,0.007462505756146824,0.012223210729921663,0.005788683633605996,0.0161727326478399,0.007454477317409822,0.0025871022450528035,0.010860491178946231,0.08959123405883068,0.26477744964032296,-0.012850239196124559
sub-17,rh3,Horror,468.0,498.0,30,2,2,2,-0.19671960258444515,-0.10947604194031943,-0.13934974456760357,-0.18289640957464298,-0.5565107678879618,-0.4406229638568521,-0.16576997782574018,-0.054906471609228534,-0.1855406022929395,1.2770640754020952,-0.0539604538902293,-0.1371494869709999,-0.0539604538902293,-0.125,-0.30134631804487233,-0.2470416944079604,-0.26394812687964053,-0.19323281969846534,-1.0899247534318186,-0.26895591643212746,-0.9751707364882114,-0.5294540960296996,-0.6728442498882641,-0.1817953299949428,-0.24029776047916993,-0.2551711035724651,-0.4899166247438497,-0.6221401812898261,-0.401916097733344,0.0828057492471053,0.1457418463093774,0.3332578712424195,-0.523450899490226,-0.902950195797896,-0.8652172068315842,-0.44912512795378434,0.0,0.6504075386101721,-0.44912512795378434,0.0,0.472541799235476,0.2189792248967542,0.19097949982536272,0.6504075386101721,0.3054700812876929,0.1771130768856308,0.5785193513440314,0.012260479626807019,0.0,0.01951664445870059,0.012260479626807019,0.0,-0.00059584613534505,0.367493472025636,0.01378202788627258,0.01951664445870059,0.15178763905459433,0.012491555519896703,0.01766665283590573,-0.03943881975241341,0.35614979277990355,0.03244662927514444
sub-17,rc11,Comedy,512.0,542.0,30,1,2,2,0.023395883911406762,-0.10033085218998664,0.0682849247709231,-0.23322580325919184,-0.04754641539428349,-0.08545773744057705,0.10080428758208757,0.14481862648159916,0.5174511004665635,0.9443079430790142,0.2787956784328518,-0.4699056192940809,0.2787956784328517,-1.125,-0.7585583705980146,-1.0297133132176852,-0.9816443189051162,-0.3738441920096702,0.06983832270981945,-0.11656533092976658,0.11404687394919896,-0.0466510144038328,0.5224473552447264,-0.03634187725523249,-0.0010195470342236632,0.16675942926563653,-0.33945189621949523,-0.3355086683038996,-0.19192076486338536,0.3422708157468359,0.2823564749911273,0.8863158843904111,-0.5297005627944342,-0.2503944150668469,-0.2799041600275775,0.0,0.0,-0.4643779070426006,0.0,0.0,-0.08650899598035927,0.168846406668537,0.22434809451384352,0.8140848022244092,0.2705977160287391,0.23683967497459119,0.42800921107017165,0.0,0.0,0.019157761106695734,0.0,0.0,0.011637283426009639,0.005382256187977867,0.007945562237270932,0.015141245432871087,0.00866950899582865,0.008692348497303017,0.00709098044791986,-0.25441749710740674,-0.7477284035173904,-0.8917136129569115
sub-17,uc1,Comedy,560.0,590.0,30,4,3,3,0.04017510698453285,-0.14565893669518434,-0.008165495612126362,0.19753487243369822,0.28199618828311734,0.09131736699233564,0.10669828483848973,0.42857667631927737,-0.1753813516670585,2.248352245426224,-0.4136968131584251,0.8341386830531288,-0.4136968131584252,1.875,-0.5818212466936309,-0.9456876056161558,-0.46996658991081874,0.25610667494494604,0.577154548054283,0.3765985984282755,0.23830516334273438,0.7178923768948595,-0.2772854243875023,0.11480275475224028,0.18830464263573676,-0.03074316009561641,-0.029136469468650172,0.11645310644432892,-0.12355113862334853,0.7348175549127713,0.698610092785741,0.6801967023222132,-0.4042291598468217,-0.2934014219857415,-0.5817063211283814,0.46439030800633524,0.5920420510098792,0.6329823958072986,0.20294159704635187,0.14776067976236948,0.6329823958072986,0.46439030800633524,0.0933329825530207,0.9713605447514231,0.46439030800633524,0.14581352778101003,0.8731159513364788,0.0063198042140060464,0.013301606179711203,0.032923159091099594,-0.0008156879561945301,0.00309166514871964,0.032923159091099594,0.0063198042140060464,0.0018654805935390418,0.014280582976000432,0.0063198042140060464,0.0023519444784489774,0.016829540424700067,0.6648644552341987,-0.013574332649665694,-0.15895090361607572
